"Wavelength","Kinetix sCMOS"
365,0.38510000705718994
366,0.3840999901294708
367,0.3831000030040741
368,0.382999986410141
369,0.3833000063896179
370,0.38359999656677246
371,0.3840000033378601
372,0.38429999351501465
373,0.39239999651908875
374,0.44179999828338623
375,0.4805000126361847
376,0.5059000253677368
377,0.5181000232696533
378,0.5302000045776367
379,0.5401999950408936
380,0.5491999983787537
381,0.5580999851226807
382,0.5666000247001648
383,0.5712000131607056
384,0.5758000016212463
385,0.5803999900817871
386,0.585099995136261
387,0.5896999835968018
388,0.5946000218391418
389,0.6003000140190125
390,0.6061000227928162
391,0.6118000149726868
392,0.6175000071525574
393,0.623199999332428
394,0.6259999871253967
395,0.6287999749183655
396,0.6315000057220459
397,0.6341999769210815
398,0.6370000243186951
399,0.6407999992370605
400,0.6486999988555908
401,0.6567000150680542
402,0.6646999716758728
403,0.6753000020980835
404,0.6863999962806702
405,0.694100022315979
406,0.6991000175476074
407,0.704200029373169
408,0.7092999815940857
409,0.7143999934196472
410,0.7202000021934509
411,0.729200005531311
412,0.7383000254631042
413,0.7473000288009644
414,0.7545999884605408
415,0.7577999830245972
416,0.7609000205993652
417,0.7641000151634216
418,0.767300009727478
419,0.7703999876976013
420,0.7735999822616577
421,0.7767999768257141
422,0.7791000008583069
423,0.7813000082969666
424,0.7835999727249146
425,0.7858999967575073
426,0.788100004196167
427,0.7904000282287598
428,0.7925999760627747
429,0.7949000000953674
430,0.7968999743461609
431,0.798799991607666
432,0.8008000254631042
433,0.8026999831199646
434,0.8046000003814697
435,0.8065999746322632
436,0.8084999918937683
437,0.8104000091552734
438,0.8123000264167786
439,0.814300000667572
440,0.8162000179290771
441,0.8180999755859375
442,0.8201000094413757
443,0.8220000267028809
444,0.8238999843597412
445,0.8258000016212463
446,0.8277999758720398
447,0.8296999931335449
448,0.83160001039505
449,0.8335000276565552
450,0.8353000283241272
451,0.8367999792098999
452,0.8381999731063843
453,0.8396999835968018
454,0.8410999774932861
455,0.8425999879837036
456,0.843999981880188
457,0.8454999923706055
458,0.8468999862670898
459,0.8483999967575073
460,0.8499000072479248
461,0.8517000079154968
462,0.8535000085830688
463,0.855400025844574
464,0.857200026512146
465,0.859000027179718
466,0.86080002784729
467,0.8626000285148621
468,0.8644000291824341
469,0.8661999702453613
470,0.8679999709129333
471,0.8695999979972839
472,0.8712000250816345
473,0.8729000091552734
474,0.8744999766349792
475,0.8761000037193298
476,0.8776999711990356
477,0.8792999982833862
478,0.8809000253677368
479,0.8824999928474426
480,0.8841999769210815
481,0.8855000138282776
482,0.8867999911308289
483,0.8881000280380249
484,0.8894000053405762
485,0.8906000256538391
486,0.8919000029563904
487,0.8931999802589417
488,0.8945000171661377
489,0.895799994468689
490,0.8970999717712402
491,0.8980000019073486
492,0.8988000154495239
493,0.8996999859809875
494,0.9004999995231628
495,0.9013000130653381
496,0.9021000266075134
497,0.902899980545044
498,0.9038000106811523
499,0.9046000242233276
500,0.9053999781608582
501,0.9057999849319458
502,0.9060999751091003
503,0.9064000248908997
504,0.9067000150680542
505,0.9070000052452087
506,0.9072999954223633
507,0.9075999855995178
508,0.907800018787384
509,0.9081000089645386
510,0.9083999991416931
511,0.9093000292778015
512,0.9111999869346619
513,0.9132000207901001
514,0.9151999950408936
515,0.9171000123023987
516,0.9190999865531921
517,0.9211000204086304
518,0.9230999946594238
519,0.925000011920929
520,0.9269999861717224
521,0.928600013256073
522,0.9296000003814697
523,0.9305999875068665
524,0.9315999746322632
525,0.9325000047683716
526,0.9334999918937683
527,0.934499979019165
528,0.9355000257492065
529,0.9365000128746033
530,0.9375
531,0.9383000135421753
532,0.9387999773025513
533,0.9391999840736389
534,0.9397000074386597
535,0.9401000142097473
536,0.9405999779701233
537,0.9409999847412109
538,0.9415000081062317
539,0.9419000148773193
540,0.9423999786376953
541,0.942799985408783
542,0.9433000087738037
543,0.9438999891281128
544,0.9444000124931335
545,0.9448999762535095
546,0.9453999996185303
547,0.945900022983551
548,0.946399986743927
549,0.9469000101089478
550,0.9474999904632568
551,0.9480000138282776
552,0.9487000107765198
553,0.949400007724762
554,0.9501000046730042
555,0.9508000016212463
556,0.9514999985694885
557,0.9521999955177307
558,0.9528999924659729
559,0.9535999894142151
560,0.9542999863624573
561,0.9549999833106995
562,0.9553999900817871
563,0.9556999802589417
564,0.9559999704360962
565,0.9563999772071838
566,0.9567000269889832
567,0.957099974155426
568,0.9574000239372253
569,0.9577999711036682
570,0.9581000208854675
571,0.9585000276565552
572,0.9585999846458435
573,0.9585999846458435
574,0.9585999846458435
575,0.9585999846458435
576,0.9585999846458435
577,0.9585999846458435
578,0.9585000276565552
579,0.9585000276565552
580,0.9585000276565552
581,0.9585000276565552
582,0.9585000276565552
583,0.9584000110626221
584,0.9581999778747559
585,0.9581000208854675
586,0.9580000042915344
587,0.9577999711036682
588,0.9577000141143799
589,0.9575999975204468
590,0.9574999809265137
591,0.9573000073432922
592,0.9573000073432922
593,0.9574999809265137
594,0.9577000141143799
595,0.9578999876976013
596,0.9581000208854675
597,0.9581999778747559
598,0.9584000110626221
599,0.9585999846458435
600,0.9588000178337097
601,0.9589999914169312
602,0.9592000246047974
603,0.9593999981880188
604,0.9595999717712402
605,0.9598000049591064
606,0.9599999785423279
607,0.9602000117301941
608,0.9603999853134155
609,0.9606000185012817
610,0.9607999920845032
611,0.9610000252723694
612,0.9610999822616577
613,0.9606000185012817
614,0.960099995136261
615,0.9595999717712402
616,0.9591000080108643
617,0.9585999846458435
618,0.9581000208854675
619,0.9575999975204468
620,0.957099974155426
621,0.95660001039505
622,0.9560999870300293
623,0.9553999900817871
624,0.954800009727478
625,0.954200029373169
626,0.953499972820282
627,0.9528999924659729
628,0.9523000121116638
629,0.9516000151634216
630,0.9509999752044678
631,0.9503999948501587
632,0.9496999979019165
633,0.9491000175476074
634,0.9484000205993652
635,0.9477999806404114
636,0.9470999836921692
637,0.946399986743927
638,0.9458000063896179
639,0.9451000094413757
640,0.9444000124931335
641,0.9437999725341797
642,0.9430999755859375
643,0.9424999952316284
644,0.9417999982833862
645,0.9412000179290771
646,0.940500020980835
647,0.9398999810218811
648,0.9391999840736389
649,0.9386000037193298
650,0.9379000067710876
651,0.9372000098228455
652,0.9366000294685364
653,0.9359999895095825
654,0.9354000091552734
655,0.9348999857902527
656,0.9343000054359436
657,0.9337000250816345
658,0.9332000017166138
659,0.9326000213623047
660,0.9319999814033508
661,0.9315000176429749
662,0.930899977684021
663,0.9301000237464905
664,0.9290000200271606
665,0.9279999732971191
666,0.9269000291824341
667,0.9258999824523926
668,0.9247999787330627
669,0.9236999750137329
670,0.9226999878883362
671,0.9215999841690063
672,0.9204999804496765
673,0.9193999767303467
674,0.917900025844574
675,0.9164999723434448
676,0.9150999784469604
677,0.9136000275611877
678,0.9121999740600586
679,0.9107999801635742
680,0.9093000292778015
681,0.9078999757766724
682,0.906499981880188
683,0.9049999713897705
684,0.9035999774932861
685,0.9021000266075134
686,0.9004999995231628
687,0.8988999724388123
688,0.8973000049591064
689,0.8956999778747559
690,0.89410001039505
691,0.8924999833106995
692,0.8909000158309937
693,0.88919997215271
694,0.8876000046730042
695,0.8859000205993652
696,0.883400022983551
697,0.8809000253677368
698,0.8784000277519226
699,0.8758999705314636
700,0.8733999729156494
701,0.8708999752998352
702,0.868399977684021
703,0.8655999898910522
704,0.8628000020980835
705,0.8600000143051147
706,0.857200026512146
707,0.8553000092506409
708,0.8547999858856201
709,0.8543000221252441
710,0.8537999987602234
711,0.8532999753952026
712,0.8528000116348267
713,0.8522999882698059
714,0.8517000079154968
715,0.8511999845504761
716,0.8511000275611877
717,0.8508999943733215
718,0.8507999777793884
719,0.8507000207901001
720,0.8504999876022339
721,0.8503999710083008
722,0.8503000140190125
723,0.8500999808311462
724,0.8500000238418579
725,0.8499000072479248
726,0.8485999703407288
727,0.847000002861023
728,0.8454999923706055
729,0.8439000248908997
730,0.8424000144004822
731,0.8407999873161316
732,0.8392000198364258
733,0.8375999927520752
734,0.8324999809265137
735,0.8274000287055969
736,0.8222000002861023
737,0.8170999884605408
738,0.8119999766349792
739,0.8109999895095825
740,0.8098999857902527
741,0.808899998664856
742,0.8077999949455261
743,0.8066999912261963
744,0.8057000041007996
745,0.8046000003814697
746,0.803600013256073
747,0.8025000095367432
748,0.8014000058174133
749,0.8004000186920166
750,0.79830002784729
751,0.7960000038146973
752,0.7937999963760376
753,0.7914999723434448
754,0.7889999747276306
755,0.7853000164031982
756,0.7815999984741211
757,0.777899980545044
758,0.7750999927520752
759,0.7731000185012817
760,0.7710000276565552
761,0.7689999938011169
762,0.7669000029563904
763,0.7648000121116638
764,0.7627000212669373
765,0.7605000138282776
766,0.758400022983551
767,0.7559999823570251
768,0.7531999945640564
769,0.7504000067710876
770,0.7476000189781189
771,0.7447999715805054
772,0.7415000200271606
773,0.7357000112533569
774,0.7299000024795532
775,0.7243000268936157
776,0.7213000059127808
777,0.7184000015258789
778,0.715399980545044
779,0.7134000062942505
780,0.7139000296592712
781,0.7142999768257141
782,0.7146999835968018
783,0.7150999903678894
784,0.715499997138977
785,0.7159000039100647
786,0.7163000106811523
787,0.71670001745224
788,0.717199981212616
789,0.7175999879837036
790,0.7131999731063843
791,0.7056000232696533
792,0.7024999856948853
793,0.6995000243186951
794,0.6965000033378601
795,0.6935999989509583
796,0.6905999779701233
797,0.6876000165939331
798,0.6827999949455261
799,0.6769000291824341
800,0.6711000204086304
801,0.6651999950408936
802,0.6603000164031982
803,0.6596999764442444
804,0.6592000126838684
805,0.6585999727249146
806,0.6581000089645386
807,0.6575000286102295
808,0.6570000052452087
809,0.6564000248908997
810,0.6559000015258789
811,0.6553999781608582
812,0.6547999978065491
813,0.6542999744415283
814,0.6536999940872192
815,0.6525999903678894
816,0.650600016117096
817,0.6485999822616577
818,0.6466000080108643
819,0.644599974155426
820,0.6425999999046326
821,0.6406000256538391
822,0.6385999917984009
823,0.6326000094413757
824,0.6252999901771545
825,0.6180999875068665
826,0.6111999750137329
827,0.6050999760627747
828,0.5989000201225281
829,0.5928000211715698
830,0.5899999737739563
831,0.5878999829292297
832,0.5857999920845032
833,0.5837000012397766
834,0.5814999938011169
835,0.5794000029563904
836,0.5773000121116638
837,0.5763999819755554
838,0.5760999917984009
839,0.5759000182151794
840,0.5756999850273132
841,0.5755000114440918
842,0.5752999782562256
843,0.574999988079071
844,0.5748000144958496
845,0.5745999813079834
846,0.574400007724762
847,0.5742999911308289
848,0.5753999948501587
849,0.5764999985694885
850,0.5776000022888184
851,0.5787000060081482
852,0.579800009727478
853,0.5809000134468079
854,0.5820000171661377
855,0.5831000208854675
856,0.5842000246047974
857,0.5853000283241272
858,0.5849000215530396
859,0.5845000147819519
860,0.5839999914169312
861,0.5835999846458435
862,0.5831000208854675
863,0.5827000141143799
864,0.5821999907493591
865,0.5817999839782715
866,0.5794000029563904
867,0.5745999813079834
868,0.5697000026702881
869,0.5648000240325928
870,0.5598999857902527
871,0.5551000237464905
872,0.550599992275238
873,0.5461999773979187
874,0.5418999791145325
875,0.5375999808311462
876,0.5332000255584717
877,0.5293999910354614
878,0.5264999866485596
879,0.5235000252723694
880,0.5205000042915344
881,0.517300009727478
882,0.5134000182151794
883,0.5095999836921692
884,0.5056999921798706
885,0.5019000172615051
886,0.49799999594688416
887,0.49410000443458557
888,0.49059998989105225
889,0.4875999987125397
890,0.4846999943256378
891,0.48170000314712524
892,0.4787999987602234
893,0.4758000075817108
894,0.47290000319480896
895,0.4699000120162964
896,0.46700000762939453
897,0.46399998664855957
898,0.4611999988555908
899,0.45879998803138733
900,0.45649999380111694
901,0.45419999957084656
902,0.45179998874664307
903,0.4494999945163727
904,0.4472000002861023
905,0.4447999894618988
906,0.44269999861717224
907,0.4410000145435333
908,0.439300000667572
909,0.4375999867916107
910,0.4359000027179718
911,0.4341999888420105
912,0.4325000047683716
913,0.4309000074863434
914,0.4291999936103821
915,0.42750000953674316
916,0.42500001192092896
917,0.42239999771118164
918,0.4198000133037567
919,0.4171999990940094
920,0.4146000146865845
921,0.4120999872684479
922,0.40950000286102295
923,0.40689998865127563
924,0.4043000042438507
925,0.4016999900341034
926,0.3991999924182892
927,0.39649999141693115
928,0.3937999904155731
929,0.3910999894142151
930,0.38839998841285706
931,0.385699987411499
932,0.382999986410141
933,0.38029998540878296
934,0.3776000142097473
935,0.3747999966144562
936,0.37130001187324524
937,0.3677000105381012
938,0.36419999599456787
939,0.36059999465942383
940,0.3571000099182129
941,0.35359999537467957
942,0.3481999933719635
943,0.3416999876499176
944,0.3352000117301941
945,0.3287999927997589
946,0.32440000772476196
947,0.32010000944137573
948,0.3158999979496002
949,0.311599999666214
950,0.3073999881744385
951,0.30309998989105225
952,0.29829999804496765
953,0.2928999960422516
954,0.28760001063346863
955,0.2822999954223633
956,0.2768999934196472
957,0.27160000801086426
958,0.2662000060081482
959,0.2612999975681305
960,0.25920000672340393
961,0.257099986076355
962,0.2549999952316284
963,0.25290000438690186
964,0.2508000135421753
965,0.24869999289512634
966,0.24660000205039978
967,0.24449999630451202
968,0.24240000545978546
969,0.2410999983549118
970,0.2409999966621399
971,0.24089999496936798
972,0.24070000648498535
973,0.24060000479221344
974,0.24040000140666962
975,0.2402999997138977
976,0.2401999980211258
977,0.23999999463558197
978,0.23989999294281006
979,0.23999999463558197
980,0.24050000309944153
981,0.2409999966621399
982,0.24150000512599945
983,0.24199999868869781
984,0.24250000715255737
985,0.24089999496936798
986,0.23829999566078186
987,0.23569999635219574
988,0.2329999953508377
989,0.23029999434947968
990,0.22709999978542328
991,0.22390000522136688
992,0.2206999957561493
993,0.2175000011920929
994,0.2143000066280365
995,0.2110999971628189
996,0.2079000025987625
997,0.20469999313354492
998,0.20149999856948853
999,0.19789999723434448
1000,0.1940000057220459
1001,0.19009999930858612
1002,0.18610000610351562
1003,0.18219999969005585
1004,0.17829999327659607
1005,0.17599999904632568
1006,0.17409999668598175
1007,0.17219999432563782
1008,0.17030000686645508
1009,0.16840000450611115
1010,0.1664000004529953
1011,0.16449999809265137
1012,0.16259999573230743
1013,0.1606999933719635
1014,0.15880000591278076
1015,0.15729999542236328
1016,0.15680000185966492
1017,0.15629999339580536
1018,0.155799999833107
1019,0.15530000627040863
1020,0.15469999611377716
1021,0.1542000025510788
1022,0.15369999408721924
1023,0.15320000052452087
1024,0.1527000069618225
1025,0.15219999849796295
1026,0.15189999341964722
1027,0.15150000154972076
1028,0.15119999647140503
1029,0.1509000062942505
1030,0.15049999952316284
1031,0.14749999344348907
1032,0.1437000036239624
1033,0.14000000059604645
1034,0.1363999992609024
1035,0.13300000131130219
1036,0.12970000505447388
1037,0.12630000710487366
1038,0.12290000170469284
1039,0.11959999799728394
1040,0.11620000004768372
1041,0.11249999701976776
1042,0.10589999705553055
1043,0.09929999709129333
1044,0.09709999710321426
1045,0.09619999676942825
1046,0.09520000219345093
1047,0.094200000166893
1048,0.09319999814033508
1049,0.09229999780654907
1050,0.09130000323057175
1051,0.09030000120401382
1052,0.0892999991774559
1053,0.08839999884366989
1054,0.08739999681711197
1055,0.08619999885559082
1056,0.08500000089406967
1057,0.08370000123977661
1058,0.08250000327825546
1059,0.08129999786615372
1060,0.08009999990463257
1061,0.07890000194311142
1062,0.07769999653100967
1063,0.07609999924898148
1064,0.07419999688863754
1065,0.0723000019788742
1066,0.07039999961853027
1067,0.06849999725818634
1068,0.066600002348423
1069,0.06469999998807907
1070,0.06279999762773514
1071,0.0608999989926815
1072,0.05900000035762787
1073,0.05730000138282776
1074,0.05609999969601631
1075,0.05490000173449516
1076,0.053700000047683716
1077,0.05249999836087227
1078,0.05130000039935112
1079,0.050200000405311584
1080,0.04899999871850014
1081,0.04780000075697899
1082,0.04659999907016754
1083,0.04540000110864639
1084,0.04430000111460686
1085,0.043299999088048935
1086,0.0421999990940094
1087,0.041099999099969864
1088,0.03999999910593033
1089,0.039000000804662704
1090,0.03790000081062317
1091,0.03680000081658363
1092,0.03579999879002571
1093,0.034699998795986176
1094,0.03350000083446503
1095,0.03240000084042549
1096,0.031199999153614044
1097,0.03009999915957451
1098,0.02889999933540821
